ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
4902,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/key.pem,404,Not Found,19,162,205
4903,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/id_rsa,404,Not Found,20,162,205
4904,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/id_dsa,404,Not Found,27,162,205
4905,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/.ssh/id_rsa,404,Not Found,103,162,205
4906,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/.ssh/id_dsa,404,Not Found,23,162,205
4907,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/adminer.php,404,Not Found,22,162,205
4908,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/vb_test.php,404,Not Found,18,162,205
4909,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/CHANGELOG.txt,404,Not Found,20,162,205
4910,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/sites/default/files/.ht.sqlite,404,Not Found,22,162,205
4911,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/composer.json,404,Not Found,23,162,205
4912,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/composer.lock,404,Not Found,22,162,205
4913,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/vim_settings.xml,404,Not Found,21,162,205
4914,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/server-info,404,Not Found,20,162,205
4915,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/phpinfo.php,404,Not Found,21,162,205
4916,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/info.php,404,Not Found,21,162,205
4917,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/i.php,404,Not Found,23,162,205
4918,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/test.php,404,Not Found,28,162,205
4919,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/_wpeprivate/config.json,404,Not Found,22,162,205
4920,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/_framework/blazor.boot.json,404,Not Found,21,162,205
4921,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/.hg,404,Not Found,28,162,205
4922,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/.bzr,404,Not Found,19,162,205
4923,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/._darcs,404,Not Found,21,162,205
4924,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/BitKeeper,404,Not Found,94,162,205
4925,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,23,147,271
4926,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,22,162,205
4927,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,32,162,205
4928,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,24,153,48
4929,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:32:59 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,21,156,47
4930,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,27,156,47
4931,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,31,147,271
4932,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,32,146,96
4933,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,32,156,47
4934,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,32,156,69
4936,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,32,146,69
4938,Sun Oct 13 12:32:59 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,19,156,47
4939,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,19,147,271
4940,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,25,162,205
4941,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,26,156,47
4942,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,34,156,47
4943,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,28,147,271
4944,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,28,156,69
4945,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,21,156,47
4946,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,25,146,96
4948,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,22,156,47
4949,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,28,147,271
4950,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,22,147,271
4951,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,20,156,47
4952,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,27,156,69
4953,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,29,162,205
4954,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,29,156,47
4955,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,25,146,96
4957,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,61,146,69
4958,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,20,147,271
4960,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,19,147,271
4961,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,23,156,47
4962,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,21,156,47
4963,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,19,162,205
4964,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,20,156,47
4965,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,26,156,69
4966,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,23,147,271
4967,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,32,146,96
4969,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1/bookTitle77,401,Unauthorized,67,156,47
4970,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,26,147,271
4971,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,24,156,47
4972,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,200,OK,69,147,229
4973,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,25,156,47
4975,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,30,146,69
4976,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,24,156,47
4978,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,28,162,205
4979,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,76,162,205
4980,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,24,156,69
4981,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,21,147,271
4982,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,20,156,47
4983,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1/bookTitle77,401,Unauthorized,22,156,47
4984,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,22,147,271
4985,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,22,156,47
4986,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,24,156,47
4987,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,22,156,69
4988,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,28,162,205
4989,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,26,162,205
4990,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,29,146,69
4992,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,200,OK,34,147,229
4993,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,19,147,271
4995,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,18,156,47
4996,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1/bookTitle77,401,Unauthorized,21,156,47
4997,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,21,147,271
4998,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,20,156,47
4999,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,21,156,47
5000,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,23,156,69
5001,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,21,147,271
5002,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,23,162,205
5003,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,25,162,205
5004,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1/bookTitle77,401,Unauthorized,23,156,47
5005,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,22,147,271
5006,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,30,156,47
5007,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,25,156,47
5008,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/John.Doe,404,Not Found,61,153,48
5009,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,66,153,48
5010,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1,200,OK,68,148,5548
5012,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,24,147,271
5013,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,31,156,47
5014,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/_debug,200,OK,73,148,7900
5015,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,20,147,271
5017,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,26,156,47
5018,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1,200,OK,21,148,5548
5020,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,27,147,271
5021,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,59,156,69
5022,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,116,146,74
5023,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/_debug,200,OK,28,148,7900
5026,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,200,OK,81,146,18
5027,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,60,162,205
5029,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,63,162,205
5030,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1/bookTitle77,401,Unauthorized,62,156,47
5031,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,66,156,47
5032,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,50,156,47
5033,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,50,147,271
5034,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1,200,OK,31,148,5548
5035,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,DELETE,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,401,Unauthorized,41,156,47
5037,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/,200,OK,33,147,271
5038,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,27,146,96
5039,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,22,162,205
5040,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,106,146,92
5041,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,29,156,69
5042,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,23,162,205
5044,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/John.Doe,404,Not Found,76,153,48
5045,Sun Oct 13 12:33:00 AEDT 2024,Sun Oct 13 12:33:00 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/_debug,200,OK,30,147,147
